date,state,fips,new,value,type,growth
2020-03-23,Florida,12,5,18,deaths,0.38461538461538464
2020-03-23,Georgia,13,180,800,cases,0.2903225806451613
2020-03-23,Georgia,13,0,25,deaths,0.0
2020-03-23,Guam,66,2,29,cases,0.07407407407407407
2020-03-23,Guam,66,0,1,deaths,0.0
2020-03-23,Hawaii,15,21,77,cases,0.375
2020-03-23,Hawaii,15,0,0,deaths,
2020-03-23,Idaho,16,3,50,cases,0.06382978723404255
2020-03-23,Idaho,16,0,0,deaths,
2020-03-23,Illinois,17,238,1285,cases,0.22731614135625597
2020-03-23,Illinois,17,3,12,deaths,0.3333333333333333
2020-03-23,Indiana,18,58,259,cases,0.2885572139303483
2020-03-23,Indiana,18,1,7,deaths,0.16666666666666666
2020-03-23,Iowa,19,15,105,cases,0.16666666666666666
2020-03-23,Iowa,19,0,0,deaths,
2020-03-23,Kansas,20,16,82,cases,0.24242424242424243
2020-03-23,Kansas,20,0,2,deaths,0.0
2020-03-23,Kentucky,21,21,124,cases,0.20388349514563106
2020-03-23,Kentucky,21,0,3,deaths,0.0
2020-03-23,Louisiana,22,335,1172,cases,0.4002389486260454
2020-03-23,Louisiana,22,14,34,deaths,0.7
2020-03-23,Maine,23,18,107,cases,0.20224719101123595
2020-03-23,Maine,23,0,0,deaths,
2020-03-23,Maryland,24,45,290,cases,0.1836734693877551
2020-03-23,Maryland,24,0,3,deaths,0.0
2020-03-23,Massachusetts,25,131,777,cases,0.20278637770897834
2020-03-23,Massachusetts,25,0,5,deaths,0.0
2020-03-23,Michigan,26,291,1324,cases,0.28170377541142305
2020-03-23,Michigan,26,7,16,deaths,0.7777777777777778
2020-03-23,Minnesota,27,64,235,cases,0.3742690058479532
2020-03-23,Minnesota,27,0,1,deaths,0.0
2020-03-23,Mississippi,28,42,249,cases,0.2028985507246377
2020-03-23,Mississippi,28,0,1,deaths,0.0
2020-03-23,Missouri,29,53,183,cases,0.4076923076923077
2020-03-23,Missouri,29,1,4,deaths,0.3333333333333333
2020-03-23,Montana,30,11,45,cases,0.3235294117647059
2020-03-23,Montana,30,0,0,deaths,
2020-03-23,Nebraska,31,11,73,cases,0.1774193548387097
2020-03-23,Nebraska,31,0,0,deaths,
2020-03-23,Nevada,32,75,265,cases,0.39473684210526316
2020-03-23,Nevada,32,2,4,deaths,1.0
2020-03-23,New Hampshire,33,23,101,cases,0.2948717948717949
2020-03-23,New Hampshire,33,1,1,deaths,
2020-03-23,New Jersey,34,930,2844,cases,0.48589341692789967
2020-03-23,New Jersey,34,7,27,deaths,0.35
2020-03-23,New Mexico,35,18,83,cases,0.27692307692307694
2020-03-23,New Mexico,35,0,0,deaths,
2020-03-23,New York,36,5707,20875,cases,0.3762526371308017
2020-03-23,New York,36,37,159,deaths,0.30327868852459017
2020-03-23,North Carolina,37,34,303,cases,0.12639405204460966
2020-03-23,North Carolina,37,0,0,deaths,
2020-03-23,North Dakota,38,2,32,cases,0.06666666666666667
2020-03-23,North Dakota,38,0,0,deaths,
2020-03-23,Ohio,39,93,444,cases,0.26495726495726496
2020-03-23,Ohio,39,3,6,deaths,1.0
2020-03-23,Oklahoma,40,14,81,cases,0.208955223880597
2020-03-23,Oklahoma,40,0,2,deaths,0.0
2020-03-23,Oregon,41,30,191,cases,0.18633540372670807
2020-03-23,Oregon,41,0,5,deaths,0.0
2020-03-23,Pennsylvania,42,140,644,cases,0.2777777777777778
2020-03-23,Pennsylvania,42,3,6,deaths,1.0
2020-03-23,Puerto Rico,72,8,31,cases,0.34782608695652173
2020-03-23,Puerto Rico,72,1,2,deaths,1.0
2020-03-23,Rhode Island,44,23,106,cases,0.27710843373493976
2020-03-23,Rhode Island,44,0,0,deaths,
2020-03-23,South Carolina,45,105,299,cases,0.5412371134020618
2020-03-23,South Carolina,45,2,5,deaths,0.6666666666666666
2020-03-23,South Dakota,46,7,28,cases,0.3333333333333333
2020-03-23,South Dakota,46,0,1,deaths,0.0
2020-03-23,Tennessee,47,98,522,cases,0.23113207547169812
2020-03-23,Tennessee,47,0,2,deaths,0.0
2020-03-23,Texas,48,96,728,cases,0.1518987341772152
2020-03-23,Texas,48,0,7,deaths,0.0
2020-03-23,Utah,49,75,257,cases,0.41208791208791207
2020-03-23,Utah,49,0,1,deaths,0.0
2020-03-23,Vermont,50,23,75,cases,0.4423076923076923
2020-03-23,Vermont,50,0,2,deaths,0.0
2020-03-23,Virgin Islands,78,0,17,cases,0.0
2020-03-23,Virgin Islands,78,0,0,deaths,
2020-03-23,Virginia,51,35,254,cases,0.1598173515981735
2020-03-23,Virginia,51,0,6,deaths,0.0
2020-03-23,Washington,53,257,2101,cases,0.1393709327548807
2020-03-23,Washington,53,13,110,deaths,0.13402061855670103
2020-03-23,West Virginia,54,0,16,cases,0.0
2020-03-23,West Virginia,54,0,0,deaths,
2020-03-23,Wisconsin,55,36,418,cases,0.09424083769633508
2020-03-23,Wisconsin,55,1,5,deaths,0.25
2020-03-23,Wyoming,56,2,28,cases,0.07692307692307693
2020-03-23,Wyoming,56,0,0,deaths,
2020-03-24,Alabama,1,46,242,cases,0.23469387755102042
2020-03-24,Alabama,1,0,0,deaths,
2020-03-24,Alaska,2,6,42,cases,0.16666666666666666
2020-03-24,Alaska,2,0,0,deaths,
2020-03-24,Arizona,4,92,326,cases,0.39316239316239315
2020-03-24,Arizona,4,4,6,deaths,2.0
2020-03-24,Arkansas,5,31,232,cases,0.15422885572139303
2020-03-24,Arkansas,5,2,2,deaths,
2020-03-24,California,6,404,2644,cases,0.18035714285714285
2020-03-24,California,6,13,52,deaths,0.3333333333333333
2020-03-24,Colorado,8,191,912,cases,0.26490984743411927
2020-03-24,Colorado,8,1,11,deaths,0.1
2020-03-24,Connecticut,9,203,618,cases,0.4891566265060241
2020-03-24,Connecticut,9,2,12,deaths,0.2
2020-03-24,Delaware,10,17,104,cases,0.19540229885057472
2020-03-24,Delaware,10,0,0,deaths,
2020-03-24,District of Columbia,11,45,183,cases,0.32608695652173914
2020-03-24,District of Columbia,11,0,2,deaths,0.0
2020-03-24,Florida,12,245,1467,cases,0.20049099836333878
2020-03-24,Florida,12,1,19,deaths,0.05555555555555555
2020-03-24,Georgia,13,297,1097,cases,0.37125
2020-03-24,Georgia,13,13,38,deaths,0.52
2020-03-24,Guam,66,3,32,cases,0.10344827586206896
2020-03-24,Guam,66,0,1,deaths,0.0
2020-03-24,Hawaii,15,13,90,cases,0.16883116883116883
2020-03-24,Hawaii,15,0,0,deaths,
2020-03-24,Idaho,16,23,73,cases,0.46
2020-03-24,Idaho,16,0,0,deaths,
2020-03-24,Illinois,17,250,1535,cases,0.19455252918287938
2020-03-24,Illinois,17,4,16,deaths,0.3333333333333333
2020-03-24,Indiana,18,107,366,cases,0.41312741312741313
2020-03-24,Indiana,18,5,12,deaths,0.7142857142857143
2020-03-24,Iowa,19,19,124,cases,0.18095238095238095
2020-03-24,Iowa,19,1,1,deaths,
2020-03-24,Kansas,20,17,99,cases,0.2073170731707317
2020-03-24,Kansas,20,1,3,deaths,0.5
2020-03-24,Kentucky,21,33,157,cases,0.2661290322580645
2020-03-24,Kentucky,21,0,3,deaths,0.0
2020-03-24,Louisiana,22,216,1388,cases,0.18430034129692832
2020-03-24,Louisiana,22,12,46,deaths,0.35294117647058826
2020-03-24,Maine,23,11,118,cases,0.102803738317757
2020-03-24,Maine,23,0,0,deaths,
2020-03-24,Maryland,24,59,349,cases,0.20344827586206896
2020-03-24,Maryland,24,1,4,deaths,0.3333333333333333
2020-03-24,Massachusetts,25,382,1159,cases,0.49163449163449163
2020-03-24,Massachusetts,25,6,11,deaths,1.2
2020-03-24,Michigan,26,467,1791,cases,0.3527190332326284
2020-03-24,Michigan,26,8,24,deaths,0.5
2020-03-24,Minnesota,27,27,262,cases,0.1148936170212766
2020-03-24,Minnesota,27,0,1,deaths,0.0
2020-03-24,Mississippi,28,71,320,cases,0.285140562248996
2020-03-24,Mississippi,28,0,1,deaths,0.0
2020-03-24,Missouri,29,72,255,cases,0.39344262295081966
2020-03-24,Missouri,29,1,5,deaths,0.25
2020-03-24,Montana,30,6,51,cases,0.13333333333333333
2020-03-24,Montana,30,0,0,deaths,
2020-03-24,Nebraska,31,4,77,cases,0.0547945205479452
2020-03-24,Nebraska,31,0,0,deaths,
2020-03-24,Nevada,32,50,315,cases,0.18867924528301888
2020-03-24,Nevada,32,2,6,deaths,0.5
2020-03-24,New Hampshire,33,7,108,cases,0.06930693069306931
2020-03-24,New Hampshire,33,0,1,deaths,0.0
2020-03-24,New Jersey,34,831,3675,cases,0.2921940928270042
2020-03-24,New Jersey,34,17,44,deaths,0.6296296296296297
2020-03-24,New Mexico,35,17,100,cases,0.20481927710843373
2020-03-24,New Mexico,35,0,0,deaths,
2020-03-24,New York,36,4790,25665,cases,0.22946107784431138
2020-03-24,New York,36,59,218,deaths,0.3710691823899371
2020-03-24,North Carolina,37,96,399,cases,0.31683168316831684
2020-03-24,North Carolina,37,0,0,deaths,
2020-03-24,North Dakota,38,4,36,cases,0.125
2020-03-24,North Dakota,38,0,0,deaths,
2020-03-24,Ohio,39,120,564,cases,0.2702702702702703
2020-03-24,Ohio,39,2,8,deaths,0.3333333333333333
2020-03-24,Oklahoma,40,25,106,cases,0.30864197530864196
2020-03-24,Oklahoma,40,1,3,deaths,0.5
2020-03-24,Oregon,41,18,209,cases,0.09424083769633508
2020-03-24,Oregon,41,3,8,deaths,0.6
2020-03-24,Pennsylvania,42,207,851,cases,0.32142857142857145
2020-03-24,Pennsylvania,42,1,7,deaths,0.16666666666666666
2020-03-24,Puerto Rico,72,8,39,cases,0.25806451612903225
2020-03-24,Puerto Rico,72,0,2,deaths,0.0
2020-03-24,Rhode Island,44,18,124,cases,0.16981132075471697
2020-03-24,Rhode Island,44,0,0,deaths,
2020-03-24,South Carolina,45,43,342,cases,0.14381270903010032
2020-03-24,South Carolina,45,2,7,deaths,0.4
2020-03-24,South Dakota,46,2,30,cases,0.07142857142857142
2020-03-24,South Dakota,46,0,1,deaths,0.0
2020-03-24,Tennessee,47,157,679,cases,0.3007662835249042
2020-03-24,Tennessee,47,0,2,deaths,0.0
2020-03-24,Texas,48,129,857,cases,0.1771978021978022
2020-03-24,Texas,48,4,11,deaths,0.5714285714285714
2020-03-24,Utah,49,41,298,cases,0.15953307392996108
2020-03-24,Utah,49,0,1,deaths,0.0
2020-03-24,Vermont,50,20,95,cases,0.26666666666666666
2020-03-24,Vermont,50,5,7,deaths,2.5
2020-03-24,Virgin Islands,78,0,17,cases,0.0
2020-03-24,Virgin Islands,78,0,0,deaths,
2020-03-24,Virginia,51,36,290,cases,0.14173228346456693
2020-03-24,Virginia,51,1,7,deaths,0.16666666666666666
2020-03-24,Washington,53,368,2469,cases,0.17515468824369348
2020-03-24,Washington,53,13,123,deaths,0.11818181818181818
2020-03-24,West Virginia,54,23,39,cases,1.4375
2020-03-24,West Virginia,54,0,0,deaths,
2020-03-24,Wisconsin,55,63,481,cases,0.1507177033492823
2020-03-24,Wisconsin,55,0,5,deaths,0.0
2020-03-24,Wyoming,56,9,37,cases,0.32142857142857145
2020-03-24,Wyoming,56,0,0,deaths,
2020-03-25,Alabama,1,144,386,cases,0.5950413223140496
2020-03-25,Alabama,1,1,1,deaths,
2020-03-25,Alaska,2,17,59,cases,0.40476190476190477
2020-03-25,Alaska,2,0,0,deaths,
2020-03-25,Arizona,4,76,402,cases,0.2331288343558282
2020-03-25,Arizona,4,0,6,deaths,0.0
2020-03-25,Arkansas,5,76,308,cases,0.3275862068965517
2020-03-25,Arkansas,5,0,2,deaths,0.0
2020-03-25,California,6,539,3183,cases,0.20385779122541603
2020-03-25,California,6,15,67,deaths,0.28846153846153844
2020-03-25,Colorado,8,174,1086,cases,0.19078947368421054
2020-03-25,Colorado,8,8,19,deaths,0.7272727272727273
2020-03-25,Connecticut,9,257,875,cases,0.41585760517799353
2020-03-25,Connecticut,9,7,19,deaths,0.5833333333333334
2020-03-25,Delaware,10,15,119,cases,0.14423076923076922
2020-03-25,Delaware,10,0,0,deaths,
2020-03-25,District of Columbia,11,48,231,cases,0.26229508196721313
2020-03-25,District of Columbia,11,1,3,deaths,0.5
2020-03-25,Florida,12,498,1965,cases,0.3394683026584867
2020-03-25,Florida,12,4,23,deaths,0.21052631578947367
2020-03-25,Georgia,13,290,1387,cases,0.2643573381950775
2020-03-25,Georgia,13,9,47,deaths,0.23684210526315788
2020-03-25,Guam,66,0,32,cases,0.0
2020-03-25,Guam,66,0,1,deaths,0.0
2020-03-25,Hawaii,15,5,95,cases,0.05555555555555555
2020-03-25,Hawaii,15,0,0,deaths,
2020-03-25,Idaho,16,50,123,cases,0.684931506849315
2020-03-25,Idaho,16,0,0,deaths,
2020-03-25,Illinois,17,340,1875,cases,0.22149837133550487
2020-03-25,Illinois,17,5,21,deaths,0.3125
2020-03-25,Indiana,18,113,479,cases,0.3087431693989071
2020-03-25,Indiana,18,2,14,deaths,0.16666666666666666
2020-03-25,Iowa,19,21,145,cases,0.1693548387096774
2020-03-25,Iowa,19,0,1,deaths,0.0
2020-03-25,Kansas,20,33,132,cases,0.3333333333333333
2020-03-25,Kansas,20,0,3,deaths,0.0
2020-03-25,Kentucky,21,41,198,cases,0.2611464968152866
2020-03-25,Kentucky,21,2,5,deaths,0.6666666666666666
2020-03-25,Louisiana,22,407,1795,cases,0.29322766570605185
2020-03-25,Louisiana,22,19,65,deaths,0.41304347826086957
2020-03-25,Maine,23,24,142,cases,0.2033898305084746
2020-03-25,Maine,23,0,0,deaths,
2020-03-25,Maryland,24,74,423,cases,0.21203438395415472
2020-03-25,Maryland,24,0,4,deaths,0.0
2020-03-25,Massachusetts,25,679,1838,cases,0.5858498705780846
2020-03-25,Massachusetts,25,4,15,deaths,0.36363636363636365
2020-03-25,Michigan,26,503,2294,cases,0.28084868788386375
2020-03-25,Michigan,26,19,43,deaths,0.7916666666666666
2020-03-25,Minnesota,27,25,287,cases,0.09541984732824428
2020-03-25,Minnesota,27,0,1,deaths,0.0
2020-03-25,Mississippi,28,57,377,cases,0.178125
2020-03-25,Mississippi,28,4,5,deaths,4.0
2020-03-25,Missouri,29,122,377,cases,0.47843137254901963
2020-03-25,Missouri,29,3,8,deaths,0.6
2020-03-25,Montana,30,14,65,cases,0.27450980392156865
2020-03-25,Montana,30,0,0,deaths,
2020-03-25,Nebraska,31,7,84,cases,0.09090909090909091
2020-03-25,Nebraska,31,0,0,deaths,
2020-03-25,Nevada,32,90,405,cases,0.2857142857142857
2020-03-25,Nevada,32,4,10,deaths,0.6666666666666666
2020-03-25,New Hampshire,33,29,137,cases,0.26851851851851855
2020-03-25,New Hampshire,33,0,1,deaths,0.0
2020-03-25,New Jersey,34,727,4402,cases,0.19782312925170067
2020-03-25,New Jersey,34,18,62,deaths,0.4090909090909091
2020-03-25,New Mexico,35,12,112,cases,0.12
2020-03-25,New Mexico,35,1,1,deaths,
2020-03-25,New York,36,7401,33066,cases,0.2883693746347165
2020-03-25,New York,36,107,325,deaths,0.4908256880733945
2020-03-25,North Carolina,37,164,563,cases,0.41102756892230574
2020-03-25,North Carolina,37,1,1,deaths,
2020-03-25,North Dakota,38,9,45,cases,0.25
2020-03-25,North Dakota,38,0,0,deaths,
2020-03-25,Ohio,39,142,706,cases,0.25177304964539005
2020-03-25,Ohio,39,3,11,deaths,0.375
2020-03-25,Oklahoma,40,58,164,cases,0.5471698113207547
2020-03-25,Oklahoma,40,2,5,deaths,0.6666666666666666
2020-03-25,Oregon,41,57,266,cases,0.2727272727272727
2020-03-25,Oregon,41,2,10,deaths,0.25
2020-03-25,Pennsylvania,42,300,1151,cases,0.3525264394829612
2020-03-25,Pennsylvania,42,4,11,deaths,0.5714285714285714
2020-03-25,Puerto Rico,72,12,51,cases,0.3076923076923077
2020-03-25,Puerto Rico,72,0,2,deaths,0.0
2020-03-25,Rhode Island,44,8,132,cases,0.06451612903225806
2020-03-25,Rhode Island,44,0,0,deaths,
2020-03-25,South Carolina,45,82,424,cases,0.23976608187134502
2020-03-25,South Carolina,45,0,7,deaths,0.0
2020-03-25,South Dakota,46,11,41,cases,0.36666666666666664
2020-03-25,South Dakota,46,0,1,deaths,0.0
2020-03-25,Tennessee,47,127,806,cases,0.187039764359352
2020-03-25,Tennessee,47,1,3,deaths,0.5
2020-03-25,Texas,48,262,1119,cases,0.3057176196032672
2020-03-25,Texas,48,1,12,deaths,0.09090909090909091
2020-03-25,Utah,49,48,346,cases,0.1610738255033557
2020-03-25,Utah,49,0,1,deaths,0.0
2020-03-25,Vermont,50,28,123,cases,0.29473684210526313
2020-03-25,Vermont,50,1,8,deaths,0.14285714285714285
2020-03-25,Virgin Islands,78,0,17,cases,0.0
2020-03-25,Virgin Islands,78,0,0,deaths,
2020-03-25,Virginia,51,101,391,cases,0.3482758620689655
2020-03-25,Virginia,51,2,9,deaths,0.2857142857142857
2020-03-25,Washington,53,116,2585,cases,0.04698258404212231
2020-03-25,Washington,53,7,130,deaths,0.056910569105691054
2020-03-25,West Virginia,54,12,51,cases,0.3076923076923077
2020-03-25,West Virginia,54,0,0,deaths,
2020-03-25,Wisconsin,55,142,623,cases,0.29521829521829523
2020-03-25,Wisconsin,55,2,7,deaths,0.4
2020-03-25,Wyoming,56,12,49,cases,0.32432432432432434
2020-03-25,Wyoming,56,0,0,deaths,
2020-03-26,Alabama,1,152,538,cases,0.39378238341968913
2020-03-26,Alabama,1,2,3,deaths,2.0
2020-03-26,Alaska,2,10,69,cases,0.1694915254237288
2020-03-26,Alaska,2,0,0,deaths,
2020-03-26,Arizona,4,106,508,cases,0.263681592039801
2020-03-26,Arizona,4,2,8,deaths,0.3333333333333333
2020-03-26,Arkansas,5,43,351,cases,0.1396103896103896
2020-03-26,Arkansas,5,1,3,deaths,0.5
2020-03-26,California,6,877,4060,cases,0.275526233113415
2020-03-26,California,6,15,82,deaths,0.22388059701492538
2020-03-26,Colorado,8,346,1432,cases,0.31860036832412525
2020-03-26,Colorado,8,5,24,deaths,0.2631578947368421
2020-03-26,Connecticut,9,137,1012,cases,0.15657142857142858
2020-03-26,Connecticut,9,2,21,deaths,0.10526315789473684
2020-03-26,Delaware,10,24,143,cases,0.20168067226890757
2020-03-26,Delaware,10,1,1,deaths,
2020-03-26,District of Columbia,11,36,267,cases,0.15584415584415584
2020-03-26,District of Columbia,11,0,3,deaths,0.0
2020-03-26,Florida,12,512,2477,cases,0.26055979643765903
2020-03-26,Florida,12,6,29,deaths,0.2608695652173913
2020-03-26,Georgia,13,256,1643,cases,0.18457101658255226
2020-03-26,Georgia,13,9,56,deaths,0.19148936170212766
2020-03-26,Guam,66,17,49,cases,0.53125
2020-03-26,Guam,66,0,1,deaths,0.0
2020-03-26,Hawaii,15,11,106,cases,0.11578947368421053
2020-03-26,Hawaii,15,0,0,deaths,
2020-03-26,Idaho,16,66,189,cases,0.5365853658536586
2020-03-26,Idaho,16,3,3,deaths,
2020-03-26,Illinois,17,663,2538,cases,0.3536
2020-03-26,Illinois,17,5,26,deaths,0.23809523809523808
2020-03-26,Indiana,18,177,656,cases,0.3695198329853862
2020-03-26,Indiana,18,4,18,deaths,0.2857142857142857
2020-03-26,Iowa,19,34,179,cases,0.23448275862068965
2020-03-26,Iowa,19,0,1,deaths,0.0
2020-03-26,Kansas,20,39,171,cases,0.29545454545454547
2020-03-26,Kansas,20,0,3,deaths,0.0
2020-03-26,Kentucky,21,50,248,cases,0.25252525252525254
2020-03-26,Kentucky,21,0,5,deaths,0.0
2020-03-26,Louisiana,22,510,2305,cases,0.2841225626740947
2020-03-26,Louisiana,22,18,83,deaths,0.27692307692307694
2020-03-26,Maine,23,13,155,cases,0.09154929577464789
2020-03-26,Maine,23,0,0,deaths,
2020-03-26,Maryland,24,158,581,cases,0.3735224586288416
2020-03-26,Maryland,24,0,4,deaths,0.0
2020-03-26,Massachusetts,25,579,2417,cases,0.3150163220892274
2020-03-26,Massachusetts,25,10,25,deaths,0.6666666666666666
2020-03-26,Michigan,26,584,2878,cases,0.25457715780296425
2020-03-26,Michigan,26,20,63,deaths,0.46511627906976744
2020-03-26,Minnesota,27,59,346,cases,0.20557491289198607
2020-03-26,Minnesota,27,1,2,deaths,1.0
2020-03-26,Mississippi,28,110,487,cases,0.2917771883289125
2020-03-26,Mississippi,28,1,6,deaths,0.2
2020-03-26,Missouri,29,130,507,cases,0.3448275862068966
2020-03-26,Missouri,29,0,8,deaths,0.0
2020-03-26,Montana,30,25,90,cases,0.38461538461538464
2020-03-26,Montana,30,0,0,deaths,
2020-03-26,Nebraska,31,8,92,cases,0.09523809523809523
2020-03-26,Nebraska,31,0,0,deaths,
2020-03-26,Nevada,32,130,535,cases,0.32098765432098764
2020-03-26,Nevada,32,0,10,deaths,0.0
2020-03-26,New Hampshire,33,21,158,cases,0.15328467153284672
2020-03-26,New Hampshire,33,0,1,deaths,0.0
2020-03-26,New Jersey,34,2474,6876,cases,0.5620172648796001
2020-03-26,New Jersey,34,19,81,deaths,0.3064516129032258
2020-03-26,New Mexico,35,24,136,cases,0.21428571428571427
2020-03-26,New Mexico,35,0,1,deaths,0.0
2020-03-26,New York,36,5921,38987,cases,0.17906611020383476
2020-03-26,New York,36,107,432,deaths,0.3292307692307692
2020-03-26,North Carolina,37,75,638,cases,0.13321492007104796
2020-03-26,North Carolina,37,1,2,deaths,1.0
2020-03-26,North Dakota,38,13,58,cases,0.28888888888888886
2020-03-26,North Dakota,38,0,0,deaths,
2020-03-26,Ohio,39,161,867,cases,0.22804532577903683
2020-03-26,Ohio,39,4,15,deaths,0.36363636363636365
2020-03-26,Oklahoma,40,84,248,cases,0.5121951219512195
2020-03-26,Oklahoma,40,2,7,deaths,0.4
2020-03-26,Oregon,41,50,316,cases,0.18796992481203006
2020-03-26,Oregon,41,1,11,deaths,0.1
2020-03-26,Pennsylvania,42,539,1690,cases,0.46828844483058213
2020-03-26,Pennsylvania,42,5,16,deaths,0.45454545454545453
2020-03-26,Puerto Rico,72,13,64,cases,0.2549019607843137
2020-03-26,Puerto Rico,72,0,2,deaths,0.0
2020-03-26,Rhode Island,44,33,165,cases,0.25
2020-03-26,Rhode Island,44,0,0,deaths,
2020-03-26,South Carolina,45,32,456,cases,0.07547169811320754
2020-03-26,South Carolina,45,2,9,deaths,0.2857142857142857
2020-03-26,South Dakota,46,5,46,cases,0.12195121951219512
2020-03-26,South Dakota,46,0,1,deaths,0.0
2020-03-26,Tennessee,47,175,981,cases,0.21712158808933002
2020-03-26,Tennessee,47,0,3,deaths,0.0
2020-03-26,Texas,48,424,1543,cases,0.37890974084003576
2020-03-26,Texas,48,9,21,deaths,0.75
2020-03-26,Utah,49,56,402,cases,0.16184971098265896
2020-03-26,Utah,49,0,1,deaths,0.0
2020-03-26,Vermont,50,35,158,cases,0.2845528455284553
2020-03-26,Vermont,50,1,9,deaths,0.125
2020-03-26,Virgin Islands,78,0,17,cases,0.0
2020-03-26,Virgin Islands,78,0,0,deaths,
2020-03-26,Virginia,51,213,604,cases,0.5447570332480819
2020-03-26,Virginia,51,5,14,deaths,0.5555555555555556
2020-03-26,Washington,53,623,3208,cases,0.24100580270793037
2020-03-26,Washington,53,21,151,deaths,0.16153846153846155
2020-03-26,West Virginia,54,25,76,cases,0.49019607843137253
2020-03-26,West Virginia,54,0,0,deaths,
2020-03-26,Wisconsin,55,131,754,cases,0.2102728731942215
2020-03-26,Wisconsin,55,3,10,deaths,0.42857142857142855
2020-03-26,Wyoming,56,7,56,cases,0.14285714285714285
2020-03-26,Wyoming,56,0,0,deaths,
2020-03-27,Alabama,1,101,639,cases,0.18773234200743494
2020-03-27,Alabama,1,1,4,deaths,0.3333333333333333
2020-03-27,Alaska,2,16,85,cases,0.2318840579710145
2020-03-27,Alaska,2,1,1,deaths,
2020-03-27,Arizona,4,157,665,cases,0.3090551181102362
2020-03-27,Arizona,4,7,15,deaths,0.875
2020-03-27,Arkansas,5,35,386,cases,0.09971509971509972
2020-03-27,Arkansas,5,0,3,deaths,0.0
2020-03-27,California,6,854,4914,cases,0.2103448275862069
2020-03-27,California,6,20,102,deaths,0.24390243902439024
2020-03-27,Colorado,8,303,1735,cases,0.2115921787709497
2020-03-27,Colorado,8,7,31,deaths,0.2916666666666667
2020-03-27,Connecticut,9,279,1291,cases,0.2756916996047431
2020-03-27,Connecticut,9,6,27,deaths,0.2857142857142857
2020-03-27,Delaware,10,22,165,cases,0.15384615384615385
2020-03-27,Delaware,10,1,2,deaths,1.0
2020-03-27,District of Columbia,11,37,304,cases,0.13857677902621723
2020-03-27,District of Columbia,11,1,4,deaths,0.3333333333333333
2020-03-27,Florida,12,721,3198,cases,0.2910779168348809
2020-03-27,Florida,12,17,46,deaths,0.5862068965517241
2020-03-27,Georgia,13,555,2198,cases,0.3377967133292757
2020-03-27,Georgia,13,8,64,deaths,0.14285714285714285
2020-03-27,Guam,66,4,53,cases,0.08163265306122448
2020-03-27,Guam,66,0,1,deaths,0.0
2020-03-27,Hawaii,15,14,120,cases,0.1320754716981132
2020-03-27,Hawaii,15,0,0,deaths,
2020-03-27,Idaho,16,42,231,cases,0.2222222222222222
2020-03-27,Idaho,16,1,4,deaths,0.3333333333333333
2020-03-27,Illinois,17,491,3029,cases,0.19345941686367218
2020-03-27,Illinois,17,11,37,deaths,0.4230769230769231
2020-03-27,Indiana,18,326,982,cases,0.4969512195121951
2020-03-27,Indiana,18,8,26,deaths,0.4444444444444444
2020-03-27,Iowa,19,56,235,cases,0.3128491620111732
2020-03-27,Iowa,19,2,3,deaths,2.0
2020-03-27,Kansas,20,41,212,cases,0.23976608187134502
2020-03-27,Kansas,20,1,4,deaths,0.3333333333333333
2020-03-27,Kentucky,21,54,302,cases,0.21774193548387097
2020-03-27,Kentucky,21,3,8,deaths,0.6
2020-03-27,Louisiana,22,441,2746,cases,0.1913232104121475
2020-03-27,Louisiana,22,36,119,deaths,0.43373493975903615
2020-03-27,Maine,23,13,168,cases,0.08387096774193549
2020-03-27,Maine,23,1,1,deaths,
2020-03-27,Maryland,24,194,775,cases,0.33390705679862304
2020-03-27,Maryland,24,1,5,deaths,0.25
2020-03-27,Massachusetts,25,823,3240,cases,0.3405047579644187
2020-03-27,Massachusetts,25,10,35,deaths,0.4
2020-03-27,Michigan,26,779,3657,cases,0.27067407922168174
2020-03-27,Michigan,26,30,93,deaths,0.47619047619047616
2020-03-27,Minnesota,27,52,398,cases,0.15028901734104047
2020-03-27,Minnesota,27,2,4,deaths,1.0
2020-03-27,Mississippi,28,92,579,cases,0.188911704312115
2020-03-27,Mississippi,28,2,8,deaths,0.3333333333333333
2020-03-27,Missouri,29,164,671,cases,0.3234714003944773
2020-03-27,Missouri,29,1,9,deaths,0.125
2020-03-27,Montana,30,31,121,cases,0.34444444444444444
2020-03-27,Montana,30,1,1,deaths,
2020-03-27,Nebraska,31,8,100,cases,0.08695652173913043
2020-03-27,Nebraska,31,2,2,deaths,
2020-03-27,Nevada,32,86,621,cases,0.16074766355140188
2020-03-27,Nevada,32,0,10,deaths,0.0
2020-03-27,New Hampshire,33,29,187,cases,0.18354430379746836
2020-03-27,New Hampshire,33,1,2,deaths,1.0
2020-03-27,New Jersey,34,1949,8825,cases,0.2834496800465387
2020-03-27,New Jersey,34,27,108,deaths,0.3333333333333333
2020-03-27,New Mexico,35,55,191,cases,0.40441176470588236
2020-03-27,New Mexico,35,0,1,deaths,0.0
2020-03-27,New York,36,5648,44635,cases,0.14486880242131991
2020-03-27,New York,36,103,535,deaths,0.23842592592592593
2020-03-27,North Carolina,37,145,783,cases,0.22727272727272727
2020-03-27,North Carolina,37,1,3,deaths,0.5
2020-03-27,North Dakota,38,10,68,cases,0.1724137931034483
2020-03-27,North Dakota,38,1,1,deaths,
